,elec_spot_eur_mwh,gas_spot_eur_mwh,co2_tax_eur_mwh_gas,gas_total_eur_mwh,grid_fee_standard_eur_mwh,grid_fee_sec19_eur_mwh,elec_total_standard_eur_mwh,elec_total_sec19_eur_mwh
2024-01-01 13:00:00+01:00,57.04063706410643,44.79531154329949,17.085,61.88031154329949,25.0,3.75,82.04063706410642,60.79063706410643
2024-01-01 14:00:00+01:00,59.300986009843605,45.512394878827365,17.085,62.597394878827366,25.0,3.75,84.3009860098436,63.050986009843605
2024-01-01 15:00:00+01:00,73.25254964910833,45.37542676827691,17.085,62.46042676827691,25.0,3.75,98.25254964910833,77.00254964910833
2024-01-01 16:00:00+01:00,92.84602655598691,41.368180929702895,17.085,58.453180929702896,25.0,3.75,117.84602655598691,96.59602655598691
2024-01-01 17:00:00+01:00,138.7709679911433,40.692587352739274,17.085,57.777587352739275,25.0,3.75,163.7709679911433,142.5209679911433
2024-01-01 18:00:00+01:00,124.10371109374546,43.99326922995979,17.085,61.078269229959794,25.0,3.75,149.10371109374546,127.85371109374546
2024-01-01 19:00:00+01:00,118.05235558397649,44.27020002319585,17.085,61.35520002319585,25.0,3.75,143.0523555839765,121.80235558397649
2024-01-01 20:00:00+01:00,152.58778522705865,43.80033921040099,17.085,60.88533921040099,25.0,3.75,177.58778522705865,156.33778522705865
2024-01-01 21:00:00+01:00,102.29068439416157,38.97187345152447,17.085,56.056873451524474,25.0,3.75,127.29068439416157,106.04068439416157
2024-01-01 22:00:00+01:00,105.81033845625508,41.26623083023307,17.085,58.35123083023307,25.0,3.75,130.81033845625507,109.56033845625508
2024-01-01 23:00:00+01:00,87.90302176543852,42.940622419428045,17.085,60.025622419428046,25.0,3.75,112.90302176543852,91.65302176543852
2024-01-02 00:00:00+01:00,98.4674073056978,43.97443638926085,17.085,61.05943638926085,25.0,3.75,123.4674073056978,102.2174073056978
2024-01-02 01:00:00+01:00,106.3310710765184,44.534614725204975,17.085,61.619614725204976,25.0,3.75,131.3310710765184,110.0810710765184
2024-01-02 02:00:00+01:00,91.18807707093237,43.28850704456408,17.085,60.37350704456408,25.0,3.75,116.18807707093237,94.93807707093237
2024-01-02 03:00:00+01:00,109.50837622014807,43.66156761307647,17.085,60.74656761307647,25.0,3.75,134.50837622014808,113.25837622014807
2024-01-02 04:00:00+01:00,97.79233572097434,43.16973091672221,17.085,60.25473091672221,25.0,3.75,122.79233572097434,101.54233572097434
2024-01-02 05:00:00+01:00,101.49967500248067,44.371238748436966,17.085,61.45623874843697,25.0,3.75,126.49967500248067,105.24967500248067
2024-01-02 06:00:00+01:00,97.77952065324723,43.62573130298182,17.085,60.71073130298182,25.0,3.75,122.77952065324723,101.52952065324723
2024-01-02 07:00:00+01:00,157.22733821410725,43.13147532009457,17.085,60.216475320094574,25.0,3.75,182.22733821410725,160.97733821410725
2024-01-02 08:00:00+01:00,134.83803330314478,42.46326240172524,17.085,59.54826240172524,25.0,3.75,159.83803330314478,138.58803330314478
2024-01-02 09:00:00+01:00,122.3074688525292,43.16258285008496,17.085,60.24758285008496,25.0,3.75,147.3074688525292,126.0574688525292
2024-01-02 10:00:00+01:00,114.87053894523827,43.96918275767855,17.085,61.054182757678554,25.0,3.75,139.87053894523825,118.62053894523827
2024-01-02 11:00:00+01:00,65.34987620034774,43.53495077779612,17.085,60.61995077779612,25.0,3.75,90.34987620034774,69.09987620034774
2024-01-02 12:00:00+01:00,82.50636314005706,43.76165283669051,17.085,60.84665283669051,25.0,3.75,107.50636314005706,86.25636314005706
2024-01-02 13:00:00+01:00,56.483958513442694,45.685443722702374,17.085,62.770443722702375,25.0,3.75,81.4839585134427,60.233958513442694
2024-01-02 14:00:00+01:00,64.06176741321883,43.530327845493176,17.085,60.61532784549318,25.0,3.75,89.06176741321883,67.81176741321883
2024-01-02 15:00:00+01:00,82.36233483042949,41.70200295905369,17.085,58.78700295905369,25.0,3.75,107.36233483042949,86.11233483042949
2024-01-02 16:00:00+01:00,113.86159895994493,44.767213571988336,17.085,61.85221357198834,25.0,3.75,138.86159895994493,117.61159895994493
2024-01-02 17:00:00+01:00,137.05641937427964,40.26760332466216,17.085,57.35260332466216,25.0,3.75,162.05641937427964,140.80641937427964
2024-01-02 18:00:00+01:00,133.61222061134112,40.83717323852142,17.085,57.922173238521424,25.0,3.75,158.61222061134112,137.36222061134112
2024-01-02 19:00:00+01:00,131.38675565292854,43.67169452944014,17.085,60.75669452944014,25.0,3.75,156.38675565292854,135.13675565292854
2024-01-02 20:00:00+01:00,117.25773611559087,44.03279333557316,17.085,61.11779333557316,25.0,3.75,142.2577361155909,121.00773611559087
2024-01-02 21:00:00+01:00,96.36186949926349,40.50989755299201,17.085,57.59489755299201,25.0,3.75,121.36186949926349,100.11186949926349
2024-01-02 22:00:00+01:00,99.47233474848255,42.2343650380265,17.085,59.319365038026504,25.0,3.75,124.47233474848255,103.22233474848255
2024-01-02 23:00:00+01:00,117.68546671462698,41.78783233556068,17.085,58.87283233556068,25.0,3.75,142.68546671462698,121.43546671462698
2024-01-03 00:00:00+01:00,109.12341947482153,42.02664735423681,17.085,59.11164735423681,25.0,3.75,134.12341947482153,112.87341947482153
2024-01-03 01:00:00+01:00,83.8435181356472,44.88719555254589,17.085,61.97219555254589,25.0,3.75,108.8435181356472,87.5935181356472
2024-01-03 02:00:00+01:00,108.88900763273755,44.413010927094504,17.085,61.498010927094505,25.0,3.75,133.88900763273756,112.63900763273755
2024-01-03 03:00:00+01:00,100.3790126350042,42.96175564029259,17.085,60.04675564029259,25.0,3.75,125.3790126350042,104.1290126350042
2024-01-03 04:00:00+01:00,96.8769359963285,41.908076145770146,17.085,58.99307614577015,25.0,3.75,121.8769359963285,100.6269359963285
2024-01-03 05:00:00+01:00,112.34011546609041,40.300700659559716,17.085,57.38570065955972,25.0,3.75,137.34011546609042,116.09011546609041
2024-01-03 06:00:00+01:00,117.37199426995141,45.840369877563894,17.085,62.925369877563895,25.0,3.75,142.37199426995141,121.12199426995141
2024-01-03 07:00:00+01:00,146.17536142939437,44.184227800569836,17.085,61.26922780056984,25.0,3.75,171.17536142939437,149.92536142939437
2024-01-03 08:00:00+01:00,124.92938972132833,41.58666179185372,17.085,58.67166179185372,25.0,3.75,149.92938972132833,128.67938972132833
2024-01-03 09:00:00+01:00,131.28945148978542,44.43919899524978,17.085,61.52419899524978,25.0,3.75,156.28945148978542,135.03945148978542
2024-01-03 10:00:00+01:00,108.97516117684276,42.85955275885075,17.085,59.94455275885075,25.0,3.75,133.97516117684276,112.72516117684276
2024-01-03 11:00:00+01:00,91.70654152546831,42.425780990275314,17.085,59.510780990275315,25.0,3.75,116.70654152546831,95.45654152546831
2024-01-03 12:00:00+01:00,74.24990914585652,43.870423056579206,17.085,60.95542305657921,25.0,3.75,99.24990914585652,77.99990914585652
2024-01-03 13:00:00+01:00,77.7720922800342,41.51700350017455,17.085,58.602003500174554,25.0,3.75,102.7720922800342,81.5220922800342
2024-01-03 14:00:00+01:00,66.72398031192766,42.31248696097978,17.085,59.39748696097978,25.0,3.75,91.72398031192766,70.47398031192766
2024-01-03 15:00:00+01:00,65.64552051103195,43.242922128399094,17.085,60.327922128399095,25.0,3.75,90.64552051103195,69.39552051103195
2024-01-03 16:00:00+01:00,114.75030986873037,42.00109761422957,17.085,59.08609761422957,25.0,3.75,139.75030986873037,118.50030986873037
2024-01-03 17:00:00+01:00,151.27488034284988,44.33817042053505,17.085,61.42317042053505,25.0,3.75,176.27488034284988,155.02488034284988
2024-01-03 18:00:00+01:00,134.135878541036,46.738133007356524,17.085,63.823133007356525,25.0,3.75,159.135878541036,137.885878541036
2024-01-03 19:00:00+01:00,147.0423947747043,41.49140373478571,17.085,58.576403734785714,25.0,3.75,172.0423947747043,150.7923947747043
2024-01-03 20:00:00+01:00,139.33963230057162,39.66974940739191,17.085,56.75474940739191,25.0,3.75,164.33963230057162,143.08963230057162
2024-01-03 21:00:00+01:00,97.25856294473851,38.99651966504748,17.085,56.08151966504748,25.0,3.75,122.25856294473851,101.00856294473851
2024-01-03 22:00:00+01:00,109.33674726610097,42.699063717010034,17.085,59.784063717010035,25.0,3.75,134.33674726610099,113.08674726610097
2024-01-03 23:00:00+01:00,123.45643879759163,41.673670819747635,17.085,58.758670819747636,25.0,3.75,148.45643879759163,127.20643879759163
2024-01-04 00:00:00+01:00,104.57008753068058,43.41572100213416,17.085,60.50072100213416,25.0,3.75,129.57008753068058,108.32008753068058
2024-01-04 01:00:00+01:00,123.77572386976807,43.2651953440522,17.085,60.3501953440522,25.0,3.75,148.77572386976806,127.52572386976807
2024-01-04 02:00:00+01:00,73.56305875092306,39.79356630677181,17.085,56.87856630677181,25.0,3.75,98.56305875092306,77.31305875092306
2024-01-04 03:00:00+01:00,114.86283005250269,39.37023234103719,17.085,56.45523234103719,25.0,3.75,139.8628300525027,118.61283005250269
2024-01-04 04:00:00+01:00,106.04456481885805,43.59186648069219,17.085,60.67686648069219,25.0,3.75,131.04456481885805,109.79456481885805
2024-01-04 05:00:00+01:00,101.41191179440959,43.27085766943991,17.085,60.355857669439914,25.0,3.75,126.41191179440959,105.16191179440959
2024-01-04 06:00:00+01:00,106.10112931842603,42.1483640032669,17.085,59.2333640032669,25.0,3.75,131.10112931842605,109.85112931842603
2024-01-04 07:00:00+01:00,111.14917302478929,39.685712829735394,17.085,56.770712829735395,25.0,3.75,136.1491730247893,114.89917302478929
2024-01-04 08:00:00+01:00,132.36393734594986,43.94278252552998,17.085,61.02778252552998,25.0,3.75,157.36393734594986,136.11393734594986
2024-01-04 09:00:00+01:00,139.28535085814096,45.543799090847884,17.085,62.628799090847885,25.0,3.75,164.28535085814096,143.03535085814096
2024-01-04 10:00:00+01:00,122.73472853689819,43.55596488043784,17.085,60.64096488043784,25.0,3.75,147.7347285368982,126.48472853689819
2024-01-04 11:00:00+01:00,73.78075738071624,41.30505221886987,17.085,58.39005221886987,25.0,3.75,98.78075738071624,77.53075738071624
2024-01-04 12:00:00+01:00,70.29807676528175,43.0891043311423,17.085,60.1741043311423,25.0,3.75,95.29807676528175,74.04807676528175
2024-01-04 13:00:00+01:00,73.97891547698556,40.26777183813263,17.085,57.35277183813263,25.0,3.75,98.97891547698556,77.72891547698556
2024-01-04 14:00:00+01:00,90.9848254124249,45.115921427677584,17.085,62.200921427677585,25.0,3.75,115.9848254124249,94.7348254124249
2024-01-04 15:00:00+01:00,83.94501331591621,43.16368866905908,17.085,60.24868866905908,25.0,3.75,108.94501331591621,87.69501331591621
2024-01-04 16:00:00+01:00,98.64287755479553,39.46368617649354,17.085,56.54868617649354,25.0,3.75,123.64287755479553,102.39287755479553
2024-01-04 17:00:00+01:00,141.15920919736027,42.398651279112634,17.085,59.483651279112635,25.0,3.75,166.15920919736027,144.90920919736027
2024-01-04 18:00:00+01:00,136.1649305921765,43.92660302046846,17.085,61.01160302046846,25.0,3.75,161.1649305921765,139.9149305921765
2024-01-04 19:00:00+01:00,146.62373988639467,42.33390475804895,17.085,59.41890475804895,25.0,3.75,171.62373988639467,150.37373988639467
2024-01-04 20:00:00+01:00,126.57536287347178,42.44820855711965,17.085,59.53320855711965,25.0,3.75,151.57536287347176,130.32536287347176
2024-01-04 21:00:00+01:00,101.06805424082678,40.551195585905454,17.085,57.636195585905455,25.0,3.75,126.06805424082678,104.81805424082678
2024-01-04 22:00:00+01:00,100.29470216241411,44.13308197416331,17.085,61.21808197416331,25.0,3.75,125.29470216241411,104.04470216241411
2024-01-04 23:00:00+01:00,87.43782062241458,41.70306159996173,17.085,58.78806159996173,25.0,3.75,112.43782062241458,91.18782062241458
2024-01-05 00:00:00+01:00,108.55344332477492,38.68710924598994,17.085,55.77210924598994,25.0,3.75,133.55344332477492,112.30344332477492
2024-01-05 01:00:00+01:00,108.13266326615867,42.257485258659216,17.085,59.34248525865922,25.0,3.75,133.13266326615866,111.88266326615867
2024-01-05 02:00:00+01:00,105.06136147970953,44.96229943114071,17.085,62.04729943114071,25.0,3.75,130.06136147970955,108.81136147970953
2024-01-05 03:00:00+01:00,102.18495439949822,42.22614110680011,17.085,59.31114110680011,25.0,3.75,127.18495439949822,105.93495439949822
2024-01-05 04:00:00+01:00,88.01555109539503,46.47596997024704,17.085,63.560969970247044,25.0,3.75,113.01555109539503,91.76555109539503
2024-01-05 05:00:00+01:00,99.9522561268157,43.857935897097036,17.085,60.94293589709704,25.0,3.75,124.9522561268157,103.7022561268157
2024-01-05 06:00:00+01:00,100.88742580167877,43.677516324560735,17.085,60.762516324560735,25.0,3.75,125.88742580167877,104.63742580167877
2024-01-05 07:00:00+01:00,125.37267276934057,42.74320346816478,17.085,59.82820346816478,25.0,3.75,150.37267276934057,129.12267276934057
2024-01-05 08:00:00+01:00,133.0645714600079,42.86342758447142,17.085,59.94842758447142,25.0,3.75,158.0645714600079,136.8145714600079
2024-01-05 09:00:00+01:00,139.84861028177446,42.47315272976099,17.085,59.55815272976099,25.0,3.75,164.84861028177446,143.59861028177446
2024-01-05 10:00:00+01:00,127.63423081452636,42.39546121583495,17.085,59.48046121583495,25.0,3.75,152.63423081452635,131.38423081452635
2024-01-05 11:00:00+01:00,82.09493375398206,44.0617343241343,17.085,61.1467343241343,25.0,3.75,107.09493375398206,85.84493375398206
2024-01-05 12:00:00+01:00,83.09060468867317,41.12833754041887,17.085,58.21333754041887,25.0,3.75,108.09060468867317,86.84060468867317
2024-01-05 13:00:00+01:00,79.106649010806,40.84821234255148,17.085,57.93321234255148,25.0,3.75,104.106649010806,82.856649010806
2024-01-05 14:00:00+01:00,56.9747454164115,40.753609898249245,17.085,57.838609898249246,25.0,3.75,81.97474541641151,60.7247454164115
2024-01-05 15:00:00+01:00,79.68183349460939,47.091309095354305,17.085,64.1763090953543,25.0,3.75,104.68183349460939,83.43183349460939
2024-01-05 16:00:00+01:00,105.72276251929232,44.06068580334116,17.085,61.14568580334116,25.0,3.75,130.7227625192923,109.47276251929232
2024-01-05 17:00:00+01:00,164.55890534982342,43.60898440336029,17.085,60.69398440336029,25.0,3.75,189.55890534982342,168.30890534982342
2024-01-05 18:00:00+01:00,132.69166842262652,40.884970659413135,17.085,57.969970659413136,25.0,3.75,157.69166842262652,136.44166842262652
2024-01-05 19:00:00+01:00,138.61856810800336,44.246684601349656,17.085,61.33168460134966,25.0,3.75,163.61856810800336,142.36856810800336
2024-01-05 20:00:00+01:00,134.58345876353707,42.76685730709334,17.085,59.85185730709334,25.0,3.75,159.58345876353707,138.33345876353707
2024-01-05 21:00:00+01:00,90.97586354856561,43.4283378822635,17.085,60.5133378822635,25.0,3.75,115.97586354856561,94.72586354856561
2024-01-05 22:00:00+01:00,118.71387377418024,41.04675936827289,17.085,58.13175936827289,25.0,3.75,143.71387377418023,122.46387377418024
2024-01-05 23:00:00+01:00,114.02319639224129,43.320537714835154,17.085,60.405537714835155,25.0,3.75,139.0231963922413,117.77319639224129
2024-01-06 00:00:00+01:00,99.49238336451657,42.15233292358703,17.085,59.23733292358703,25.0,3.75,124.49238336451657,103.24238336451657
2024-01-06 01:00:00+01:00,79.08735054246313,41.46877768593963,17.085,58.55377768593963,25.0,3.75,104.08735054246313,82.83735054246313
2024-01-06 02:00:00+01:00,106.8335317312332,44.468212671614495,17.085,61.553212671614496,25.0,3.75,131.8335317312332,110.5835317312332
2024-01-06 03:00:00+01:00,73.17778724649263,39.92458438294,17.085,57.00958438294,25.0,3.75,98.17778724649263,76.92778724649263
2024-01-06 04:00:00+01:00,97.04228512560324,44.1295525286283,17.085,61.2145525286283,25.0,3.75,122.04228512560324,100.79228512560324
2024-01-06 05:00:00+01:00,116.28546750971975,44.368972267105995,17.085,61.453972267105996,25.0,3.75,141.28546750971975,120.03546750971975
2024-01-06 06:00:00+01:00,78.11356409843174,41.24071264889752,17.085,58.32571264889752,25.0,3.75,103.11356409843174,81.86356409843174
2024-01-06 07:00:00+01:00,113.20442724476673,41.35934307773506,17.085,58.44434307773506,25.0,3.75,138.20442724476675,116.95442724476673
2024-01-06 08:00:00+01:00,121.1958163810517,42.553948637467194,17.085,59.638948637467195,25.0,3.75,146.1958163810517,124.9458163810517
2024-01-06 09:00:00+01:00,113.95829215060562,43.56407242092444,17.085,60.64907242092444,25.0,3.75,138.95829215060562,117.70829215060562
2024-01-06 10:00:00+01:00,71.3920388272064,42.694290016371546,17.085,59.77929001637155,25.0,3.75,96.3920388272064,75.1420388272064
2024-01-06 11:00:00+01:00,65.82275569767233,43.86712492038376,17.085,60.95212492038376,25.0,3.75,90.82275569767233,69.57275569767233
2024-01-06 12:00:00+01:00,52.252355435286745,46.5259593050748,17.085,63.6109593050748,25.0,3.75,77.25235543528674,56.002355435286745
2024-01-06 13:00:00+01:00,70.68310916762218,41.984566461700574,17.085,59.069566461700575,25.0,3.75,95.68310916762218,74.43310916762218
2024-01-06 14:00:00+01:00,53.96690918919436,39.56964005859316,17.085,56.65464005859316,25.0,3.75,78.96690918919435,57.71690918919436
2024-01-06 15:00:00+01:00,83.59921286021049,44.65184716606131,17.085,61.73684716606131,25.0,3.75,108.59921286021049,87.34921286021049
2024-01-06 16:00:00+01:00,80.60096049196515,46.36662915185506,17.085,63.45162915185506,25.0,3.75,105.60096049196515,84.35096049196515
2024-01-06 17:00:00+01:00,116.1352618055319,43.78553672610225,17.085,60.87053672610225,25.0,3.75,141.1352618055319,119.8852618055319
2024-01-06 18:00:00+01:00,129.76220660843603,40.82450264929266,17.085,57.90950264929266,25.0,3.75,154.76220660843603,133.51220660843603
2024-01-06 19:00:00+01:00,105.22962820279254,42.7522152735296,17.085,59.8372152735296,25.0,3.75,130.22962820279253,108.97962820279254
2024-01-06 20:00:00+01:00,122.72951921524955,40.762953031576735,17.085,57.847953031576736,25.0,3.75,147.72951921524955,126.47951921524955
2024-01-06 21:00:00+01:00,105.68571305138914,44.285710987925896,17.085,61.3707109879259,25.0,3.75,130.68571305138914,109.43571305138914
2024-01-06 22:00:00+01:00,70.71020118526528,40.29741919460313,17.085,57.38241919460313,25.0,3.75,95.71020118526528,74.46020118526528
2024-01-06 23:00:00+01:00,92.21560630238766,42.3997424263436,17.085,59.4847424263436,25.0,3.75,117.21560630238766,95.96560630238766
2024-01-07 00:00:00+01:00,93.11859353098109,40.99132434741219,17.085,58.07632434741219,25.0,3.75,118.11859353098109,96.86859353098109
2024-01-07 01:00:00+01:00,99.38187446132773,43.253649370269926,17.085,60.33864937026993,25.0,3.75,124.38187446132773,103.13187446132773
2024-01-07 02:00:00+01:00,75.15659146946302,42.267316645724485,17.085,59.352316645724486,25.0,3.75,100.15659146946302,78.90659146946302
2024-01-07 03:00:00+01:00,74.15452064298869,43.35352420650053,17.085,60.43852420650053,25.0,3.75,99.15452064298869,77.90452064298869
2024-01-07 04:00:00+01:00,96.26329878740277,43.04470110993273,17.085,60.12970110993273,25.0,3.75,121.26329878740277,100.01329878740277
2024-01-07 05:00:00+01:00,93.56381607879823,41.02668194455178,17.085,58.11168194455178,25.0,3.75,118.56381607879823,97.31381607879823
2024-01-07 06:00:00+01:00,93.00591420415051,44.253754127058045,17.085,61.338754127058046,25.0,3.75,118.00591420415051,96.75591420415051
2024-01-07 07:00:00+01:00,124.1573785139637,42.90246869631377,17.085,59.98746869631377,25.0,3.75,149.1573785139637,127.9073785139637
2024-01-07 08:00:00+01:00,111.83970334105811,41.0229419842682,17.085,58.1079419842682,25.0,3.75,136.8397033410581,115.58970334105811
2024-01-07 09:00:00+01:00,122.78704436593205,47.481853112411585,17.085,64.5668531124116,25.0,3.75,147.78704436593205,126.53704436593205
2024-01-07 10:00:00+01:00,93.51686967958418,43.95286033343425,17.085,61.03786033343425,25.0,3.75,118.51686967958418,97.26686967958418
2024-01-07 11:00:00+01:00,56.427782983683585,42.69347889320139,17.085,59.77847889320139,25.0,3.75,81.42778298368358,60.177782983683585
2024-01-07 12:00:00+01:00,87.38929413373708,45.83040905340365,17.085,62.91540905340365,25.0,3.75,112.38929413373708,91.13929413373708
2024-01-07 13:00:00+01:00,70.68599505094144,46.683631218773215,17.085,63.768631218773216,25.0,3.75,95.68599505094144,74.43599505094144
2024-01-07 14:00:00+01:00,50.70435803356821,42.70930115537223,17.085,59.79430115537223,25.0,3.75,75.70435803356821,54.45435803356821
2024-01-07 15:00:00+01:00,72.87864330360595,43.69479497286952,17.085,60.779794972869524,25.0,3.75,97.87864330360595,76.62864330360595
2024-01-07 16:00:00+01:00,78.30381995727214,41.02399436399412,17.085,58.10899436399412,25.0,3.75,103.30381995727214,82.05381995727214
2024-01-07 17:00:00+01:00,129.44501524490943,42.70561449846398,17.085,59.79061449846398,25.0,3.75,154.44501524490943,133.19501524490943
2024-01-07 18:00:00+01:00,133.90314694808885,42.60187489248026,17.085,59.68687489248026,25.0,3.75,158.90314694808885,137.65314694808885
2024-01-07 19:00:00+01:00,110.15181217977947,43.36965406724331,17.085,60.45465406724331,25.0,3.75,135.15181217977948,113.90181217977947
2024-01-07 20:00:00+01:00,131.56051355093186,43.66552095727402,17.085,60.75052095727402,25.0,3.75,156.56051355093186,135.31051355093186
2024-01-07 21:00:00+01:00,94.95337112323799,44.11965689765612,17.085,61.20465689765612,25.0,3.75,119.95337112323799,98.70337112323799
2024-01-07 22:00:00+01:00,99.86472191993388,43.475285312599915,17.085,60.560285312599916,25.0,3.75,124.86472191993388,103.61472191993388
2024-01-07 23:00:00+01:00,112.76151579184737,40.57851474674167,17.085,57.66351474674167,25.0,3.75,137.7615157918474,116.51151579184737
2024-01-08 00:00:00+01:00,102.05534260796556,41.12306578851783,17.085,58.20806578851783,25.0,3.75,127.05534260796556,105.80534260796556
2024-01-08 01:00:00+01:00,95.95516602771012,41.907184761072656,17.085,58.99218476107266,25.0,3.75,120.95516602771012,99.70516602771012
2024-01-08 02:00:00+01:00,94.32582684449372,42.43551881615354,17.085,59.52051881615354,25.0,3.75,119.32582684449372,98.07582684449372
2024-01-08 03:00:00+01:00,95.21027658041474,45.101548580944225,17.085,62.186548580944226,25.0,3.75,120.21027658041474,98.96027658041474
2024-01-08 04:00:00+01:00,104.07477948703075,40.67412202629417,17.085,57.75912202629417,25.0,3.75,129.07477948703075,107.82477948703075
2024-01-08 05:00:00+01:00,109.09382369779972,42.2851699036586,17.085,59.3701699036586,25.0,3.75,134.09382369779973,112.84382369779972
2024-01-08 06:00:00+01:00,108.32028959196023,44.9060189964281,17.085,61.9910189964281,25.0,3.75,133.32028959196023,112.07028959196023
2024-01-08 07:00:00+01:00,144.92619898843228,42.40024505100678,17.085,59.48524505100678,25.0,3.75,169.92619898843228,148.67619898843228
2024-01-08 08:00:00+01:00,135.1560227025349,43.920831299685645,17.085,61.005831299685646,25.0,3.75,160.1560227025349,138.9060227025349
2024-01-08 09:00:00+01:00,152.4424089258878,42.72091591414419,17.085,59.805915914144194,25.0,3.75,177.4424089258878,156.1924089258878
2024-01-08 10:00:00+01:00,101.82411800114453,43.51356651464945,17.085,60.59856651464945,25.0,3.75,126.82411800114453,105.57411800114453
2024-01-08 11:00:00+01:00,112.64202999907542,42.54305491238092,17.085,59.62805491238092,25.0,3.75,137.64202999907542,116.39202999907542
2024-01-08 12:00:00+01:00,87.50800817318007,44.33413094545671,17.085,61.41913094545671,25.0,3.75,112.50800817318007,91.25800817318007
2024-01-08 13:00:00+01:00,69.7141093230046,39.90988718518713,17.085,56.99488718518713,25.0,3.75,94.7141093230046,73.4641093230046
2024-01-08 14:00:00+01:00,67.14929002326664,42.27337598322291,17.085,59.35837598322291,25.0,3.75,92.14929002326664,70.89929002326664
2024-01-08 15:00:00+01:00,85.78966898291823,43.593145353388614,17.085,60.678145353388615,25.0,3.75,110.78966898291823,89.53966898291823
2024-01-08 16:00:00+01:00,102.31844657608978,44.067390496012386,17.085,61.15239049601239,25.0,3.75,127.31844657608978,106.06844657608978
2024-01-08 17:00:00+01:00,143.5680059291051,45.98590524550765,17.085,63.07090524550765,25.0,3.75,168.5680059291051,147.3180059291051
2024-01-08 18:00:00+01:00,140.67885149488254,42.21795066626885,17.085,59.30295066626885,25.0,3.75,165.67885149488254,144.42885149488254
2024-01-08 19:00:00+01:00,134.12605304811754,45.95896352372175,17.085,63.04396352372175,25.0,3.75,159.12605304811754,137.87605304811754
2024-01-08 20:00:00+01:00,124.83847538317914,41.68195234668066,17.085,58.76695234668066,25.0,3.75,149.83847538317914,128.58847538317914
2024-01-08 21:00:00+01:00,86.82183330376962,45.657292823089286,17.085,62.74229282308929,25.0,3.75,111.82183330376962,90.57183330376962
2024-01-08 22:00:00+01:00,99.64182057519575,44.63493425339674,17.085,61.719934253396744,25.0,3.75,124.64182057519575,103.39182057519575
2024-01-08 23:00:00+01:00,115.27678553188167,41.17308284073555,17.085,58.258082840735554,25.0,3.75,140.27678553188167,119.02678553188167
2024-01-09 00:00:00+01:00,107.56912492956245,43.61407847450364,17.085,60.699078474503644,25.0,3.75,132.56912492956246,111.31912492956245
2024-01-09 01:00:00+01:00,90.05113465545614,42.897528328935614,17.085,59.982528328935615,25.0,3.75,115.05113465545614,93.80113465545614
2024-01-09 02:00:00+01:00,107.07817111021419,44.25116918735,17.085,61.33616918735,25.0,3.75,132.07817111021419,110.82817111021419
2024-01-09 03:00:00+01:00,109.62380855674604,42.55345682313338,17.085,59.63845682313338,25.0,3.75,134.62380855674604,113.37380855674604
2024-01-09 04:00:00+01:00,94.3937107655864,42.385507548676536,17.085,59.47050754867654,25.0,3.75,119.3937107655864,98.1437107655864
2024-01-09 05:00:00+01:00,106.84470127134634,45.738189165525704,17.085,62.823189165525704,25.0,3.75,131.84470127134634,110.59470127134634
2024-01-09 06:00:00+01:00,105.698504621352,42.80255821108865,17.085,59.88755821108865,25.0,3.75,130.69850462135201,109.448504621352
